name,x_min,y_min,x_max,y_max
201711070000008472005.jpg,245,10,666,91
201711070000008473005.jpg,128,26,364,73
201711070000008477005.jpg,110,16,450,75
201711070000008481005.jpg,125,13,636,75
201711070000008482005.jpg,148,18,532,78
201711070000008483005.jpg,125,25,492,78
201711070000008484005.jpg,131,20,576,73
201711070000008485005.jpg,131,13,661,73
201711070000008486005.jpg,130,18,510,73
201711070000008487005.jpg,143,20,303,81
201711070000008488005.jpg,131,18,551,75
201711070000008489005.jpg,145,16,579,75
201711070000008491005.jpg,125,38,407,93
201711070000008492005.jpg,131,16,340,78
201711070000008493005.jpg,143,20,387,75
201711070000008500005.jpg,128,23,257,83
201711070000008501001.jpg,123,16,789,78
201711070000008506005.jpg,131,15,699,75
201711070000008507005.jpg,130,16,445,73
201711070000008509005.jpg,148,21,430,70
201711070000008511005.jpg,127,26,554,57
201711070000008515005.jpg,128,25,706,81
201711070000008517005.jpg,130,15,534,80
201711070000008518005.jpg,126,23,616,76
201711070000008519001.jpg,148,23,661,70
201711070000008525001.jpg,123,20,449,71
201711070000008541005.jpg,123,20,302,76
201711070000008542001.jpg,111,20,424,68
201711070000008552001.jpg,422,26,581,76
201711070000008552001.jpg,146,30,238,78
201711070000008553001.jpg,125,16,427,75
201711070000008562005.jpg,131,25,380,75
201711070000008569001.jpg,145,21,367,65
201711070000008570001.jpg,125,11,516,75
201711070000008584005.jpg,131,20,467,63
201711070000008586001.jpg,145,21,622,65
201711070000008588001.jpg,123,28,384,76
201711070000008596005.jpg,166,25,621,65
201711070000008605001.jpg,105,30,387,80
201711070000008610001.jpg,125,6,489,65
201711070000008626001.jpg,146,18,551,65
201711070000006996001.jpg,125,21,445,75
201711070000007044005.jpg,128,21,472,75
201711070000007142001.jpg,123,23,474,75
201711070000007201001.jpg,123,21,452,65
201711070000007227005.jpg,126,16,365,81
201711070000007277005.jpg,125,21,559,65
201711070000007525001.jpg,123,21,302,80
201711070000007809001.jpg,123,23,495,68
201711070000007912005.jpg,130,18,384,83
201711070000008118001.jpg,125,26,425,75
201711070000008362001.jpg,126,18,365,78
201711070000008462001.jpg,128,13,532,75
201711070000008490005.jpg,146,15,469,71
201711070000008640005.jpg,128,18,365,71
201711070000008643001.jpg,123,15,298,73
201711070000008648001.jpg,150,20,516,65
201711070000008669001.jpg,145,28,360,78
201711070000008670001.jpg,125,11,405,70
201711070000008672005.jpg,130,16,447,71
201711070000008674001.jpg,148,21,445,65
201711070000008696001.jpg,145,23,257,66
201711070000008701005.jpg,133,18,529,73
201711070000008714005.jpg,166,18,300,75
201711070000008718001.jpg,146,21,318,61
201711070000008728001.jpg,123,18,554,76
201711070000008733005.jpg,131,20,614,81
201711070000008746005.jpg,123,21,320,76
201711070000008760001.jpg,123,25,367,73
201711070000008763005.jpg,121,25,302,75
201711070000008763005.jpg,465,30,552,73
201711070000008783005.jpg,128,16,516,71
201711070000008795005.jpg,192,23,445,75
201711070000008815005.jpg,146,16,703,76
201711070000008818001.jpg,108,23,621,75
201711070000008829005.jpg,121,16,516,81
201711070000008833005.jpg,150,18,662,73
201711070000008835005.jpg,113,13,547,75
201711070000008836005.jpg,125,13,516,76
201711070000008846005.jpg,121,16,708,76
201711070000008854005.jpg,126,16,425,75
201711070000008862005.jpg,131,16,384,75
201711070000008863005.jpg,143,23,323,80
201711070000008868005.jpg,130,23,642,83
201711070000008889005.jpg,131,23,338,76
201711070000008891005.jpg,128,26,302,78
201711070000008929001.jpg,131,16,681,73
201711070000008931005.jpg,123,20,494,80
201711070000008932005.jpg,130,21,556,90
201711070000008944005.jpg,719,20,793,75
201711070000008944005.jpg,133,15,399,73
201711070000008947005.jpg,123,13,277,58
201711070000008963005.jpg,131,20,313,76
201711070000008965001.jpg,133,11,507,73
201711070000008971001.jpg,125,8,494,70
201711070000008973001.jpg,145,6,552,66
201711070000008974005.jpg,145,18,492,70
201711070000008976001.jpg,151,18,485,73
201711070000008987005.jpg,126,16,295,68
201711070000009008001.jpg,128,20,529,78
201711070000009034005.jpg,140,33,362,65
201711070000009035001.jpg,148,16,532,76
201711070000009039001.jpg,118,51,364,85
201711070000009093005.jpg,130,23,364,73
201711070000009097005.jpg,123,26,258,68
201711070000009098005.jpg,130,13,534,76
201711070000009099005.jpg,127,26,554,57
201711070000009100005.jpg,133,21,317,73
201711070000009136001.jpg,123,40,260,81
201711070000009150001.jpg,143,20,365,80
201711070000009151001.jpg,125,26,360,76
201711070000009153001.jpg,130,20,470,78
201711070000009160005.jpg,125,28,450,71
201711070000009164005.jpg,130,20,360,75
201711070000009191005.jpg,143,16,410,68
201711070000009206005.jpg,128,13,597,65
201711070000009218001.jpg,123,16,317,75
201711070000009232001.jpg,143,40,260,81
201711070000009254001.jpg,121,20,302,75
201711070000009260001.jpg,143,26,452,78
201711070000009279001.jpg,123,21,728,75
201711070000009336001.jpg,130,23,402,66
201711070000009342001.jpg,125,21,450,78
201711070000009343001.jpg,148,20,464,61
201711070000009344001.jpg,128,18,449,75
201711070000009351005.jpg,123,5,723,75
201711070000009406001.jpg,126,28,449,68
201711070000009416005.jpg,121,11,581,71
201711070000009417005.jpg,121,13,432,73
201711070000009421005.jpg,105,28,450,61
201711070000009424001.jpg,125,20,253,61
201711070000009425001.jpg,123,28,557,78
201711070000009427001.jpg,158,30,364,61
201711070000009429001.jpg,131,16,359,73
201711070000009437001.jpg,143,25,666,73
201711070000009440005.jpg,125,11,601,70
201711070000009441005.jpg,125,15,445,75
201711070000009444001.jpg,131,23,427,78
201711070000009446005.jpg,126,25,677,75
201711070000009453001.jpg,125,21,490,66
201711070000009459001.jpg,125,20,275,70
201711070000009469001.jpg,136,36,490,70
201711070000009475005.jpg,121,11,410,70
201711070000009481005.jpg,126,8,404,65
201711070000009483001.jpg,125,16,450,70
201711070000009497001.jpg,126,23,557,68
201711070000009508001.jpg,125,20,233,73
201711070000009510005.jpg,133,18,484,68
201711070000009520001.jpg,123,25,516,68
201711070000009544001.jpg,148,33,444,80
201711070000009546001.jpg,146,30,427,76
201711070000009587001.jpg,128,25,445,68
201711070000009590005.jpg,125,16,726,86
201711070000009591005.jpg,125,21,472,80
201711070000009611005.jpg,113,18,656,78
201711070000009618001.jpg,146,26,444,70
201711070000009626001.jpg,128,16,509,73
201711070000009627001.jpg,121,10,495,66
201711070000009637005.jpg,127,26,554,57
201711070000009646001.jpg,135,13,484,71
201711070000009648005.jpg,123,25,362,70
201711070000009665005.jpg,128,18,293,76
201711070000009675001.jpg,150,15,636,66
201711070000009678005.jpg,126,23,639,80
201711070000009680001.jpg,123,26,405,76
201711070000009690005.jpg,127,26,554,57
201711070000009701001.jpg,125,23,537,70
201711070000009725001.jpg,148,21,729,66
201711070000009738001.jpg,150,23,592,73
201711070000009763001.jpg,125,28,252,85
201711070000009767001.jpg,123,10,516,75
201711070000009783005.jpg,126,1,237,45
201711070000009824005.jpg,123,28,322,76
201711070000009828005.jpg,232,21,424,66
201711070000009842001.jpg,128,20,450,75
201711070000009848001.jpg,126,13,489,73
201711070000009895001.jpg,113,18,495,63
201711070000009898005.jpg,146,36,450,70
201711070000009899005.jpg,146,40,449,73
201711070000009906001.jpg,148,16,389,78
201711070000009908005.jpg,145,23,405,66
201711070000009909005.jpg,143,20,323,63
201711070000009926005.jpg,126,16,318,83
201711070000009927005.jpg,127,26,554,57
201711070000009928005.jpg,135,31,407,65
201711070000009945005.jpg,133,20,492,76
201711070000009946005.jpg,133,15,507,71
201711070000009947005.jpg,131,18,275,73
201711070000009951001.jpg,123,15,728,73
201711070000009974001.jpg,130,26,298,71
201711070000009978005.jpg,133,8,572,66
201711070000009979005.jpg,136,31,367,80
201711070000009988005.jpg,85,16,554,71
201711070000009989005.jpg,131,25,445,78
201711070000009991005.jpg,126,18,402,83
201711070000010002001.jpg,121,21,579,80
201711070000010013005.jpg,123,6,282,63
201711070000010014005.jpg,166,30,407,81
201711070000010015005.jpg,141,18,387,85
201711070000010016005.jpg,125,16,536,68
201711070000010017005.jpg,128,18,352,50
201711070000010018005.jpg,128,16,352,48
201711070000010027001.jpg,110,13,472,78
201711070000010031001.jpg,125,15,581,76
201711070000010032001.jpg,130,26,320,75
201711070000010035005.jpg,101,28,409,80
201711070000010037005.jpg,165,30,581,80
201711070000010051001.jpg,128,15,557,68
201711070000010052005.jpg,166,26,621,75
201711070000010073001.jpg,130,15,597,85
201711070000010115001.jpg,130,20,450,73
201711070000010119001.jpg,125,8,708,76
201711070000010152001.jpg,128,13,619,73
201711070000010163001.jpg,123,26,495,80
201711070000010170005.jpg,126,20,315,76
201711070000010181001.jpg,125,18,516,75
201711070000010193001.jpg,103,46,225,80
201711070000010197001.jpg,131,16,577,75
201711070000010215001.jpg,125,16,467,71
201711070000010221001.jpg,125,16,572,73
201711070000010232001.jpg,123,23,577,78
201711070000010235001.jpg,116,13,579,96
201711070000010237001.jpg,125,18,302,78
201711070000010239001.jpg,131,20,549,81
201711070000010243001.jpg,125,21,430,66
201711070000010245001.jpg,126,15,405,75
201711070000010246001.jpg,125,20,410,80
201711070000010248001.jpg,123,18,666,85
201711070000010251005.jpg,121,33,452,85
201711070000010253001.jpg,128,20,531,78
201711070000010255001.jpg,121,16,561,75
201711070000010258001.jpg,125,20,596,85
201711070000010259001.jpg,126,21,529,75
201711070000010262001.jpg,111,26,425,75
201711070000010263001.jpg,126,18,661,78
201711070000010267005.jpg,121,38,624,80
201711070000010318001.jpg,123,20,514,80
201711070000010323005.jpg,123,20,302,78
201711070000010340005.jpg,148,23,516,71
201711070000010340005.jpg,677,25,731,71
201711070000010345005.jpg,148,21,449,55
201711070000010357005.jpg,168,13,557,65
201711070000010359001.jpg,125,25,686,78
201711070000010361001.jpg,125,23,572,76
201711070000010362001.jpg,148,26,402,76
201711070000010364001.jpg,148,16,592,78
201711070000010366001.jpg,126,16,404,76
201711070000010384001.jpg,121,15,709,80
201711070000010387001.jpg,131,18,492,75
201711070000010389001.jpg,123,20,577,85
201711070000010390001.jpg,108,11,557,71
201711070000010393001.jpg,110,23,699,85
201711070000010400001.jpg,126,15,556,75
201711070000008629001.jpg,123,18,579,76
201711070000008747005.jpg,125,20,318,76
201711070000008864005.jpg,143,18,387,73
201711070000008983001.jpg,125,13,295,75
201711070000009159001.jpg,108,10,360,70
201711070000009353001.jpg,121,21,303,80
201711070000009455001.jpg,130,13,489,75
201711070000009602001.jpg,125,18,495,83
201711070000009732001.jpg,131,26,569,80
201711070000009925005.jpg,123,21,472,68
201711070000010006005.jpg,230,16,534,73
201711070000010077001.jpg,125,13,723,76
201711070000010242001.jpg,130,20,404,78
201711070000010332005.jpg,126,21,552,81
201711070000010410001.jpg,123,20,322,73
201711070000010571001.jpg,121,20,539,83
201711070000010800001.jpg,108,15,681,81
201711070000011215005.jpg,126,18,616,75
201711070000011609005.jpg,123,20,235,71
201711070000011950005.jpg,130,15,295,71
201711070000012453001.jpg,121,21,260,71
201711070000013088001.jpg,166,23,320,71
201711070000013113005.jpg,126,11,749,61
201711070000013516005.jpg,125,23,342,78
201711070000010426001.jpg,125,23,659,76
201711070000010447001.jpg,121,8,345,80
201711070000010460001.jpg,128,13,510,75
201711070000010467005.jpg,126,16,768,75
201711070000010472001.jpg,128,16,450,75
201711070000010473005.jpg,125,25,679,76
201711070000010479001.jpg,128,25,536,66
201711070000010507001.jpg,127,26,554,57
201711070000010521005.jpg,250,20,365,86
201711070000010526001.jpg,198,31,308,66
201711070000010531001.jpg,145,20,554,61
201711070000010551001.jpg,130,16,444,73
201711070000010564001.jpg,146,21,404,73
201711070000010567001.jpg,145,18,512,75
201711070000010573001.jpg,121,20,323,78
201711070000010574001.jpg,123,20,516,75
201711070000010579001.jpg,130,21,464,73
201711070000010580001.jpg,130,18,429,76
201711070000010581005.jpg,113,20,337,75
201711070000010593001.jpg,125,31,425,65
201711070000010604001.jpg,133,10,701,76
201711070000010637001.jpg,130,11,379,73
201711070000010641001.jpg,131,15,485,75
201711070000010645001.jpg,148,25,293,73
201711070000010692001.jpg,121,28,410,75
201711070000010707001.jpg,123,18,621,80
201711070000010736001.jpg,130,16,681,70
201711070000010744005.jpg,130,15,571,73
201711070000010845001.jpg,128,31,639,81
201711070000010922001.jpg,125,18,534,75
201711070000010967001.jpg,130,15,577,65
201711070000011001001.jpg,130,13,320,73
201711070000011016005.jpg,123,28,472,73
201711070000011028001.jpg,170,13,557,61
201711070000011087001.jpg,121,10,494,73
201711070000011117001.jpg,126,10,427,73
201711070000011132005.jpg,111,26,399,78
201711070000011142005.jpg,138,20,308,53
201711070000011143005.jpg,131,16,514,73
201711070000011173005.jpg,166,3,450,43
201711070000011182001.jpg,108,25,662,81
201711070000011184005.jpg,143,16,579,75
201711070000011221005.jpg,156,16,375,53
201711070000011246005.jpg,128,11,579,71
201711070000011259005.jpg,126,13,659,75
201711070000011268001.jpg,128,23,404,65
201711070000011270005.jpg,66,23,407,76
201711070000011272005.jpg,131,10,551,71
201711070000011315005.jpg,125,13,512,71
201711070000011363005.jpg,128,20,344,71
201711070000011364001.jpg,161,33,445,65
201711070000011404001.jpg,121,18,432,76
201711070000011418001.jpg,108,20,469,75
201711070000011519005.jpg,125,20,344,75
201711070000011529005.jpg,126,11,531,73
201711070000011601005.jpg,108,16,384,70
201711070000011621001.jpg,130,35,424,78
201711070000011629001.jpg,126,18,470,80
201711070000011670001.jpg,125,18,237,56
201711070000011673001.jpg,106,13,556,75
201711070000011681001.jpg,125,30,258,76
201711070000011702005.jpg,121,18,495,73
201711070000011727001.jpg,121,20,452,81
201711070000011782005.jpg,145,41,557,76
201711070000011796005.jpg,145,31,559,73
201711070000011854001.jpg,143,30,452,78
201711070000011883001.jpg,123,25,387,68
201711070000011886001.jpg,148,6,490,71
201711070000011910001.jpg,125,20,345,78
201711070000011945001.jpg,125,20,345,80
201711070000011960001.jpg,123,18,367,75
201711070000011976005.jpg,125,28,404,80
201711070000011977001.jpg,121,31,344,78
201711070000011979001.jpg,116,20,374,56
201711070000012014001.jpg,125,28,273,75
201711070000012085001.jpg,121,21,260,75
201711070000012129005.jpg,106,26,215,71
201711070000012130001.jpg,133,10,505,70
201711070000012179005.jpg,128,28,382,78
201711070000012181005.jpg,127,26,554,57
201711070000012194005.jpg,125,16,430,71
201711070000012217001.jpg,113,13,377,70
201711070000012242005.jpg,123,28,554,78
201711070000012291001.jpg,131,18,275,70
201711070000012464005.jpg,135,35,362,71
201711070000012538001.jpg,110,20,556,63
201711070000012654001.jpg,126,15,577,78
201711070000012658005.jpg,126,10,344,63
201711070000012664005.jpg,146,20,429,75
201711070000012726005.jpg,128,16,637,71
201711070000012745001.jpg,123,15,232,68
201711070000012766001.jpg,168,41,352,75
201711070000012770001.jpg,123,28,410,70
201711070000012801001.jpg,123,26,409,68
201711070000012814001.jpg,121,16,410,73
201711070000012836005.jpg,151,28,338,76
201711070000012966001.jpg,128,26,404,71
201711070000013014005.jpg,121,18,367,78
201711070000013091001.jpg,166,25,320,73
201711070000013093001.jpg,172,20,404,71
201711070000013094001.jpg,165,25,389,71
201711070000013095001.jpg,151,20,385,71
201711070000013096001.jpg,166,23,402,73
201711070000013097001.jpg,165,20,389,71
201711070000013099001.jpg,166,21,320,71
201711070000013101001.jpg,168,21,402,73
201711070000013103001.jpg,148,21,384,73
201711070000013105001.jpg,168,21,402,68
201711070000013107001.jpg,165,21,389,68
201711070000013110005.jpg,123,18,581,71
201711070000013111001.jpg,168,21,402,71
201711070000013112001.jpg,151,21,385,73
201711070000013114001.jpg,165,20,389,71
201711070000013117001.jpg,166,21,402,71
201711070000013120001.jpg,151,20,385,71
201711070000013122001.jpg,168,21,323,71
201711070000013155001.jpg,123,15,452,70
201711070000013228005.jpg,111,16,360,73
201711070000013326001.jpg,123,23,581,80
201711070000013363005.jpg,123,18,407,76
201711070000013433005.jpg,148,25,699,85
201711070000013446005.jpg,125,13,382,73
201711070000013456005.jpg,143,11,516,70
201711070000013468005.jpg,125,13,380,73
201711070000013503001.jpg,133,18,743,80
201711070000013506005.jpg,145,20,469,75
201711070000013542001.jpg,126,13,344,70
201711070000013544001.jpg,110,15,681,75
201711070000013566005.jpg,127,26,554,57
201711070000013579005.jpg,166,18,318,73
201711070000013587005.jpg,150,26,699,85
201711070000013614005.jpg,121,26,472,93
201711070000013684005.jpg,153,25,469,75
201711070000013721001.jpg,126,21,554,81
201711070000013743005.jpg,128,18,252,73
201711070000013779001.jpg,145,21,639,81
201711070000013789001.jpg,123,15,470,73
201711070000013790005.jpg,125,35,354,68
201711070000013799001.jpg,126,18,726,78
201711070000013837005.jpg,108,18,237,76
201711070000013873005.jpg,143,16,450,68
201711070000013922005.jpg,125,26,404,76
